period,series_id,turnover
1996-07-01,A3348606R,1698.8
1996-08-01,A3348606R,1704.6
1996-09-01,A3348606R,1703.0
1996-10-01,A3348606R,1703.2
1996-11-01,A3348606R,1702.5
1996-12-01,A3348606R,1705.4
1997-01-01,A3348606R,1711.8
1997-02-01,A3348606R,1718.6
1997-03-01,A3348606R,1723.2
1997-04-01,A3348606R,1727.7
1997-05-01,A3348606R,1730.9
1997-06-01,A3348606R,1732.6
1997-07-01,A3348606R,1734.6
1997-08-01,A3348606R,1737.9
1997-09-01,A3348606R,1747.3
1997-10-01,A3348606R,1759.0
1997-11-01,A3348606R,1776.1
1997-12-01,A3348606R,1793.4
1998-01-01,A3348606R,1726.9
1998-02-01,A3348606R,1737.2
1998-03-01,A3348606R,1737.5
1998-04-01,A3348606R,1734.7
1998-05-01,A3348606R,1735.1
1998-06-01,A3348606R,1730.3
1998-07-01,A3348606R,1725.2
1998-08-01,A3348606R,1723.6
1998-09-01,A3348606R,1723.1
1998-10-01,A3348606R,1724.7
1998-11-01,A3348606R,1740.4
1998-12-01,A3348606R,1756.2
1999-01-01,A3348606R,1778.5
1999-02-01,A3348606R,1803.9
1999-03-01,A3348606R,1821.1
1999-04-01,A3348606R,1835.4
1999-05-01,A3348606R,1845.0
1999-06-01,A3348606R,1856.2
1999-07-01,A3348606R,1877.1
1999-08-01,A3348606R,1893.1
1999-09-01,A3348606R,1915.8
1999-10-01,A3348606R,1933.9
1999-11-01,A3348606R,1944.2
1999-12-01,A3348606R,1949.3
2000-01-01,A3348606R,1957.9
2000-02-01,A3348606R,1961.8
2000-03-01,A3348606R,1972.9
2000-04-01,A3348606R,1983.1
2000-05-01,A3348606R,1993.7
2000-06-01,A3348606R,2004.4
2000-07-01,A3348606R,2034.1
2000-08-01,A3348606R,2047.5
2000-09-01,A3348606R,2059.3
2000-10-01,A3348606R,2072.7
2000-11-01,A3348606R,2085.0
2000-12-01,A3348606R,2101.5
2001-01-01,A3348606R,2116.9
2001-02-01,A3348606R,2134.8
2001-03-01,A3348606R,2157.9
2001-04-01,A3348606R,2182.6
2001-05-01,A3348606R,2208.0
2001-06-01,A3348606R,2234.5
2001-07-01,A3348606R,2256.2
2001-08-01,A3348606R,2279.3
2001-09-01,A3348606R,2302.8
2001-10-01,A3348606R,2330.2
2001-11-01,A3348606R,2355.6
2001-12-01,A3348606R,2382.7
2002-01-01,A3348606R,2415.4
2002-02-01,A3348606R,2450.2
2002-03-01,A3348606R,2483.0
2002-04-01,A3348606R,2510.6
2002-05-01,A3348606R,2530.8
2002-06-01,A3348606R,2544.0
2002-07-01,A3348606R,2551.5
2002-08-01,A3348606R,2553.4
2002-09-01,A3348606R,2551.9
2002-10-01,A3348606R,2550.8
2002-11-01,A3348606R,2552.1
2002-12-01,A3348606R,2551.9
2003-01-01,A3348606R,2554.1
2003-02-01,A3348606R,2561.7
2003-03-01,A3348606R,2579.2
2003-04-01,A3348606R,2606.3
2003-05-01,A3348606R,2642.3
2003-06-01,A3348606R,2681.3
2003-07-01,A3348606R,2716.3
2003-08-01,A3348606R,2744.6
2003-09-01,A3348606R,2765.4
2003-10-01,A3348606R,2779.2
2003-11-01,A3348606R,2795.0
2003-12-01,A3348606R,2808.0
2004-01-01,A3348606R,2820.1
2004-02-01,A3348606R,2831.3
2004-03-01,A3348606R,2839.1
2004-04-01,A3348606R,2844.5
2004-05-01,A3348606R,2848.8
2004-06-01,A3348606R,2857.5
2004-07-01,A3348606R,2874.8
2004-08-01,A3348606R,2896.8
2004-09-01,A3348606R,2922.4
2004-10-01,A3348606R,2945.2
2004-11-01,A3348606R,2961.4
2004-12-01,A3348606R,2975.9
2005-01-01,A3348606R,2985.7
2005-02-01,A3348606R,2992.9
2005-03-01,A3348606R,3001.2
2005-04-01,A3348606R,3010.7
2005-05-01,A3348606R,3020.7
2005-06-01,A3348606R,3026.2
2005-07-01,A3348606R,3029.5
2005-08-01,A3348606R,3031.7
2005-09-01,A3348606R,3033.6
2005-10-01,A3348606R,3037.9
2005-11-01,A3348606R,3045.6
2005-12-01,A3348606R,3056.5
2006-01-01,A3348606R,3071.3
2006-02-01,A3348606R,3092.9
2006-03-01,A3348606R,3115.5
2006-04-01,A3348606R,3138.7
2006-05-01,A3348606R,3161.1
2006-06-01,A3348606R,3187.2
2006-07-01,A3348606R,3207.5
2006-08-01,A3348606R,3225.4
2006-09-01,A3348606R,3236.8
2006-10-01,A3348606R,3255.7
2006-11-01,A3348606R,3280.8
2006-12-01,A3348606R,3312.2
2007-01-01,A3348606R,3347.6
2007-02-01,A3348606R,3375.7
2007-03-01,A3348606R,3393.1
2007-04-01,A3348606R,3408.2
2007-05-01,A3348606R,3418.6
2007-06-01,A3348606R,3429.2
2007-07-01,A3348606R,3448.3
2007-08-01,A3348606R,3473.7
2007-09-01,A3348606R,3500.9
2007-10-01,A3348606R,3521.3
2007-11-01,A3348606R,3530.6
2007-12-01,A3348606R,3530.8
2008-01-01,A3348606R,3527.4
2008-02-01,A3348606R,3523.4
2008-03-01,A3348606R,3517.7
2008-04-01,A3348606R,3510.6
2008-05-01,A3348606R,3504.1
2008-06-01,A3348606R,3493.4
2008-07-01,A3348606R,3476.6
2008-08-01,A3348606R,3453.9
2008-09-01,A3348606R,3432.3
2008-10-01,A3348606R,3415.3
2008-11-01,A3348606R,3411.2
2008-12-01,A3348606R,3416.7
2009-01-01,A3348606R,3431.0
2009-02-01,A3348606R,3450.5
2009-03-01,A3348606R,3470.7
2009-04-01,A3348606R,3490.5
2009-05-01,A3348606R,3502.9
2009-06-01,A3348606R,3509.0
2009-07-01,A3348606R,3512.3
2009-08-01,A3348606R,3516.2
2009-09-01,A3348606R,3523.8
2009-10-01,A3348606R,3530.9
2009-11-01,A3348606R,3536.4
2009-12-01,A3348606R,3544.0
2010-01-01,A3348606R,3551.0
2010-02-01,A3348606R,3557.8
2010-03-01,A3348606R,3565.0
2010-04-01,A3348606R,3569.1
2010-05-01,A3348606R,3571.2
2010-06-01,A3348606R,3567.9
2010-07-01,A3348606R,3564.7
2010-08-01,A3348606R,3563.7
2010-09-01,A3348606R,3568.1
2010-10-01,A3348606R,3571.7
2010-11-01,A3348606R,3573.5
2010-12-01,A3348606R,3570.4
2011-01-01,A3348606R,3571.4
2011-02-01,A3348606R,3567.5
2011-03-01,A3348606R,3567.2
2011-04-01,A3348606R,3568.2
2011-05-01,A3348606R,3573.5
2011-06-01,A3348606R,3583.9
2011-07-01,A3348606R,3598.8
2011-08-01,A3348606R,3619.7
2011-09-01,A3348606R,3640.7
2011-10-01,A3348606R,3651.7
2011-11-01,A3348606R,3649.9
2011-12-01,A3348606R,3631.6
2012-01-01,A3348606R,3606.1
2012-02-01,A3348606R,3585.1
2012-03-01,A3348606R,3578.1
2012-04-01,A3348606R,3589.7
2012-05-01,A3348606R,3611.5
2012-06-01,A3348606R,3637.2
2012-07-01,A3348606R,3652.8
2012-08-01,A3348606R,3655.7
2012-09-01,A3348606R,3650.2
2012-10-01,A3348606R,3642.3
2012-11-01,A3348606R,3638.6
2012-12-01,A3348606R,3643.6
2013-01-01,A3348606R,3652.1
2013-02-01,A3348606R,3659.0
2013-03-01,A3348606R,3668.3
2013-04-01,A3348606R,3675.5
2013-05-01,A3348606R,3680.7
2013-06-01,A3348606R,3687.2
2013-07-01,A3348606R,3695.7
2013-08-01,A3348606R,3706.1
2013-09-01,A3348606R,3714.6
2013-10-01,A3348606R,3729.3
2013-11-01,A3348606R,3750.5
2013-12-01,A3348606R,3782.3
2014-01-01,A3348606R,3815.5
2014-02-01,A3348606R,3846.3
2014-03-01,A3348606R,3869.1
2014-04-01,A3348606R,3883.5
2014-05-01,A3348606R,3895.0
2014-06-01,A3348606R,3903.8
2014-07-01,A3348606R,3915.6
2014-08-01,A3348606R,3926.5
2014-09-01,A3348606R,4099.1
2014-10-01,A3348606R,4111.4
2014-11-01,A3348606R,4124.9
2014-12-01,A3348606R,4141.5
2015-01-01,A3348606R,4160.9
2015-02-01,A3348606R,4181.3
2015-03-01,A3348606R,4199.3
2015-04-01,A3348606R,4220.9
2015-05-01,A3348606R,4244.0
2015-06-01,A3348606R,4268.5
2015-07-01,A3348606R,4295.7
2015-08-01,A3348606R,4323.5
2015-09-01,A3348606R,4347.4
2015-10-01,A3348606R,4366.2
2015-11-01,A3348606R,4384.1
2015-12-01,A3348606R,4399.5
2016-01-01,A3348606R,4409.4
2016-02-01,A3348606R,4410.6
2016-03-01,A3348606R,4403.1
2016-04-01,A3348606R,4385.0
2016-05-01,A3348606R,4370.9
2016-06-01,A3348606R,4371.9
2016-07-01,A3348606R,4390.5
2016-08-01,A3348606R,4422.6
2016-09-01,A3348606R,4461.1
2016-10-01,A3348606R,4489.6
2016-11-01,A3348606R,4497.3
2016-12-01,A3348606R,4488.4
2017-01-01,A3348606R,4474.5
2017-02-01,A3348606R,4470.4
2017-03-01,A3348606R,4481.6
2017-04-01,A3348606R,4502.2
2017-05-01,A3348606R,4523.2
2017-06-01,A3348606R,4528.6
2017-07-01,A3348606R,4520.8
2017-08-01,A3348606R,4502.6
2017-09-01,A3348606R,4485.5
2017-10-01,A3348606R,4483.3
2017-11-01,A3348606R,4497.3
2017-12-01,A3348606R,4529.7
2018-01-01,A3348606R,4560.1
2018-02-01,A3348606R,4582.9
2018-03-01,A3348606R,4594.9
2018-04-01,A3348606R,4596.0
2018-05-01,A3348606R,4593.3
2018-06-01,A3348606R,4592.4
2018-07-01,A3348606R,4593.6
2018-08-01,A3348606R,4596.0
2018-09-01,A3348606R,4598.3
2018-10-01,A3348606R,4600.2
2018-11-01,A3348606R,4599.8
2018-12-01,A3348606R,4592.0
2019-01-01,A3348606R,4579.7
2019-02-01,A3348606R,4565.8
2019-03-01,A3348606R,4557.2
2019-04-01,A3348606R,4556.5
2019-05-01,A3348606R,4563.7
2019-06-01,A3348606R,4577.3
2019-07-01,A3348606R,4595.3
2019-08-01,A3348606R,4615.6
2019-09-01,A3348606R,4632.4
2019-10-01,A3348606R,4643.7
2019-11-01,A3348606R,4651.6
2019-12-01,A3348606R,4657.5
2020-01-01,A3348606R,4663.0
2020-02-01,A3348606R,4669.1
2022-07-01,A3348606R,6040.5
2022-08-01,A3348606R,6031.1
2022-09-01,A3348606R,6019.2
2022-10-01,A3348606R,5998.8
2022-11-01,A3348606R,5966.1
2022-12-01,A3348606R,5927.3
2023-01-01,A3348606R,5888.4
2023-02-01,A3348606R,5853.5
2023-03-01,A3348606R,5820.8
2023-04-01,A3348606R,5791.5
2023-05-01,A3348606R,5765.0
2023-06-01,A3348606R,5749.5
2023-07-01,A3348606R,5750.4
2023-08-01,A3348606R,5764.6
2023-09-01,A3348606R,5785.3
2023-10-01,A3348606R,5800.2
2023-11-01,A3348606R,5799.4
2023-12-01,A3348606R,5782.3
2024-01-01,A3348606R,5757.0
2024-02-01,A3348606R,5736.5
2024-03-01,A3348606R,5729.6
2024-04-01,A3348606R,5737.3
2024-05-01,A3348606R,5755.4
2024-06-01,A3348606R,5783.6
2024-07-01,A3348606R,5814.4
2024-08-01,A3348606R,5846.4
2024-09-01,A3348606R,5874.5
2024-10-01,A3348606R,5895.3
2024-11-01,A3348606R,5907.6
2024-12-01,A3348606R,5908.8
2025-01-01,A3348606R,5906.1
2025-02-01,A3348606R,5910.7
2025-03-01,A3348606R,5930.5
2025-04-01,A3348606R,5964.0
2025-05-01,A3348606R,6003.9
2025-06-01,A3348606R,6054.2
1982-04-01,A3348615T,362.6
1982-05-01,A3348615T,361.9
1982-06-01,A3348615T,361.8
1982-07-01,A3348615T,361.5
1982-08-01,A3348615T,361.9
1982-09-01,A3348615T,363.4
1982-10-01,A3348615T,366.2
1982-11-01,A3348615T,370.6
1982-12-01,A3348615T,376.1
1983-01-01,A3348615T,381.9
1983-02-01,A3348615T,385.9
1983-03-01,A3348615T,389.7
1983-04-01,A3348615T,391.8
1983-05-01,A3348615T,395.4
1983-06-01,A3348615T,399.1
1983-07-01,A3348615T,402.5
1983-08-01,A3348615T,405.0
1983-09-01,A3348615T,407.0
1983-10-01,A3348615T,408.2
1983-11-01,A3348615T,410.0
1983-12-01,A3348615T,414.6
1984-01-01,A3348615T,419.6
1984-02-01,A3348615T,425.5
1984-03-01,A3348615T,430.1
1984-04-01,A3348615T,431.3
1984-05-01,A3348615T,431.2
1984-06-01,A3348615T,430.1
1984-07-01,A3348615T,430.2
1984-08-01,A3348615T,430.9
1984-09-01,A3348615T,433.2
1984-10-01,A3348615T,437.5
1984-11-01,A3348615T,442.1
1984-12-01,A3348615T,446.9
1985-01-01,A3348615T,452.9
1985-02-01,A3348615T,459.1
1985-03-01,A3348615T,465.4
1985-04-01,A3348615T,471.6
1985-05-01,A3348615T,477.3
1985-06-01,A3348615T,482.7
1985-07-01,A3348615T,488.1
1985-08-01,A3348615T,494.6
1985-09-01,A3348615T,501.0
1985-10-01,A3348615T,506.0
1985-11-01,A3348615T,507.8
1985-12-01,A3348615T,507.2
1986-01-01,A3348615T,504.9
1986-02-01,A3348615T,503.7
1986-03-01,A3348615T,504.1
1986-04-01,A3348615T,507.8
1986-05-01,A3348615T,514.2
1986-06-01,A3348615T,518.8
1986-07-01,A3348615T,522.1
1986-08-01,A3348615T,524.3
1986-09-01,A3348615T,525.1
1986-10-01,A3348615T,525.5
1986-11-01,A3348615T,526.6
1986-12-01,A3348615T,528.2
1987-01-01,A3348615T,528.0
1987-02-01,A3348615T,530.4
1987-03-01,A3348615T,535.3
1987-04-01,A3348615T,541.5
1987-05-01,A3348615T,550.7
1987-06-01,A3348615T,559.9
1987-07-01,A3348615T,568.8
1987-08-01,A3348615T,573.9
1987-09-01,A3348615T,576.0
1987-10-01,A3348615T,575.7
1987-11-01,A3348615T,574.7
1987-12-01,A3348615T,577.0
1988-01-01,A3348615T,578.4
1988-02-01,A3348615T,585.0
1988-03-01,A3348615T,589.8
1988-04-01,A3348615T,594.8
1988-05-01,A3348615T,600.3
1988-06-01,A3348615T,608.2
1988-07-01,A3348615T,617.3
1988-08-01,A3348615T,627.5
1988-09-01,A3348615T,637.9
1988-10-01,A3348615T,644.7
1988-11-01,A3348615T,649.4
1988-12-01,A3348615T,652.1
1989-01-01,A3348615T,656.6
1989-02-01,A3348615T,656.4
1989-03-01,A3348615T,655.6
1989-04-01,A3348615T,655.3
1989-05-01,A3348615T,653.2
1989-06-01,A3348615T,652.5
1989-07-01,A3348615T,653.6
1989-08-01,A3348615T,655.2
1989-09-01,A3348615T,657.4
1989-10-01,A3348615T,659.2
1989-11-01,A3348615T,660.1
1989-12-01,A3348615T,659.2
1990-01-01,A3348615T,660.7
1990-02-01,A3348615T,660.1
1990-03-01,A3348615T,661.7
1990-04-01,A3348615T,665.1
1990-05-01,A3348615T,669.2
1990-06-01,A3348615T,672.3
1990-07-01,A3348615T,675.0
1990-08-01,A3348615T,676.7
1990-09-01,A3348615T,677.1
1990-10-01,A3348615T,677.5
1990-11-01,A3348615T,678.7
1990-12-01,A3348615T,680.8
1991-01-01,A3348615T,683.5
1991-02-01,A3348615T,685.9
1991-03-01,A3348615T,688.6
1991-04-01,A3348615T,691.2
1991-05-01,A3348615T,695.1
1991-06-01,A3348615T,699.3
1991-07-01,A3348615T,706.4
1991-08-01,A3348615T,709.9
1991-09-01,A3348615T,712.7
1991-10-01,A3348615T,717.0
1991-11-01,A3348615T,719.8
1991-12-01,A3348615T,723.6
1992-01-01,A3348615T,727.8
1992-02-01,A3348615T,733.5
1992-03-01,A3348615T,736.0
1992-04-01,A3348615T,736.7
1992-05-01,A3348615T,735.0
1992-06-01,A3348615T,731.4
1992-07-01,A3348615T,726.5
1992-08-01,A3348615T,720.2
1992-09-01,A3348615T,715.5
1992-10-01,A3348615T,714.7
1992-11-01,A3348615T,713.5
1992-12-01,A3348615T,711.4
1993-01-01,A3348615T,707.8
1993-02-01,A3348615T,705.4
1993-03-01,A3348615T,701.9
1993-04-01,A3348615T,700.9
1993-05-01,A3348615T,704.3
1993-06-01,A3348615T,706.8
1993-07-01,A3348615T,709.7
1993-08-01,A3348615T,709.5
1993-09-01,A3348615T,708.7
1993-10-01,A3348615T,708.2
1993-11-01,A3348615T,707.9
1993-12-01,A3348615T,714.0
1994-01-01,A3348615T,718.8
1994-02-01,A3348615T,722.2
1994-03-01,A3348615T,723.8
1994-04-01,A3348615T,723.4
1994-05-01,A3348615T,720.7
1994-06-01,A3348615T,719.9
1994-07-01,A3348615T,724.5
1994-08-01,A3348615T,729.6
1994-09-01,A3348615T,736.0
1994-10-01,A3348615T,740.4
1994-11-01,A3348615T,745.1
1994-12-01,A3348615T,748.7
1995-01-01,A3348615T,753.0
1995-02-01,A3348615T,756.5
1995-03-01,A3348615T,762.0
1995-04-01,A3348615T,767.2
1995-05-01,A3348615T,767.7
1995-06-01,A3348615T,769.6
1995-07-01,A3348615T,768.9
1995-08-01,A3348615T,771.6
1995-09-01,A3348615T,773.8
1995-10-01,A3348615T,778.5
1995-11-01,A3348615T,783.1
1995-12-01,A3348615T,785.0
1996-01-01,A3348615T,787.8
1996-02-01,A3348615T,787.0
1996-03-01,A3348615T,788.2
1996-04-01,A3348615T,789.1
1996-05-01,A3348615T,789.7
1996-06-01,A3348615T,791.0
1996-07-01,A3348615T,792.1
1996-08-01,A3348615T,790.0
1996-09-01,A3348615T,789.1
1996-10-01,A3348615T,787.8
1996-11-01,A3348615T,786.5
1996-12-01,A3348615T,787.9
1997-01-01,A3348615T,789.6
1997-02-01,A3348615T,792.7
1997-03-01,A3348615T,795.7
1997-04-01,A3348615T,798.2
1997-05-01,A3348615T,800.7
1997-06-01,A3348615T,801.8
1997-07-01,A3348615T,804.7
1997-08-01,A3348615T,809.0
1997-09-01,A3348615T,815.4
1997-10-01,A3348615T,820.3
1997-11-01,A3348615T,826.8
1997-12-01,A3348615T,830.0
1998-01-01,A3348615T,834.0
1998-02-01,A3348615T,839.5
1998-03-01,A3348615T,847.1
1998-04-01,A3348615T,856.6
1998-05-01,A3348615T,871.4
1998-06-01,A3348615T,883.2
1998-07-01,A3348615T,894.2
1998-08-01,A3348615T,901.7
1998-09-01,A3348615T,902.2
1998-10-01,A3348615T,902.5
1998-11-01,A3348615T,901.9
1998-12-01,A3348615T,905.9
1999-01-01,A3348615T,910.9
1999-02-01,A3348615T,923.7
1999-03-01,A3348615T,933.7
1999-04-01,A3348615T,941.0
1999-05-01,A3348615T,946.3
1999-06-01,A3348615T,953.8
1999-07-01,A3348615T,955.4
1999-08-01,A3348615T,962.4
1999-09-01,A3348615T,969.0
1999-10-01,A3348615T,975.6
1999-11-01,A3348615T,977.4
1999-12-01,A3348615T,980.8
2000-01-01,A3348615T,944.1
2000-02-01,A3348615T,949.1
2000-03-01,A3348615T,953.7
2000-04-01,A3348615T,958.1
2000-05-01,A3348615T,961.1
2000-06-01,A3348615T,964.3
2000-07-01,A3348615T,948.0
2000-08-01,A3348615T,950.5
2000-09-01,A3348615T,955.1
2000-10-01,A3348615T,961.1
2000-11-01,A3348615T,972.3
2000-12-01,A3348615T,983.8
2001-01-01,A3348615T,992.8
2001-02-01,A3348615T,1000.3
2001-03-01,A3348615T,1009.2
2001-04-01,A3348615T,1016.4
2001-05-01,A3348615T,1023.0
2001-06-01,A3348615T,1026.9
2001-07-01,A3348615T,1030.0
2001-08-01,A3348615T,1033.9
2001-09-01,A3348615T,1042.0
2001-10-01,A3348615T,1054.9
2001-11-01,A3348615T,1070.7
2001-12-01,A3348615T,1087.5
2002-01-01,A3348615T,1101.4
2002-02-01,A3348615T,1109.4
2002-03-01,A3348615T,1110.7
2002-04-01,A3348615T,1107.5
2002-05-01,A3348615T,1103.0
2002-06-01,A3348615T,1101.6
2002-07-01,A3348615T,1109.4
2002-08-01,A3348615T,1121.1
2002-09-01,A3348615T,1134.7
2002-10-01,A3348615T,1146.6
2002-11-01,A3348615T,1155.3
2002-12-01,A3348615T,1160.1
2003-01-01,A3348615T,1163.4
2003-02-01,A3348615T,1166.8
2003-03-01,A3348615T,1172.3
2003-04-01,A3348615T,1176.5
2003-05-01,A3348615T,1180.3
2003-06-01,A3348615T,1186.6
2003-07-01,A3348615T,1193.4
2003-08-01,A3348615T,1203.1
2003-09-01,A3348615T,1214.9
2003-10-01,A3348615T,1229.4
2003-11-01,A3348615T,1239.3
2003-12-01,A3348615T,1244.6
2004-01-01,A3348615T,1247.3
2004-02-01,A3348615T,1249.6
2004-03-01,A3348615T,1248.4
2004-04-01,A3348615T,1259.6
2004-05-01,A3348615T,1271.8
2004-06-01,A3348615T,1284.3
2004-07-01,A3348615T,1291.2
2004-08-01,A3348615T,1294.4
2004-09-01,A3348615T,1294.8
2004-10-01,A3348615T,1295.1
2004-11-01,A3348615T,1297.2
2004-12-01,A3348615T,1300.5
2005-01-01,A3348615T,1306.7
2005-02-01,A3348615T,1311.4
2005-03-01,A3348615T,1318.4
2005-04-01,A3348615T,1321.7
2005-05-01,A3348615T,1323.0
2005-06-01,A3348615T,1326.7
2005-07-01,A3348615T,1328.5
2005-08-01,A3348615T,1330.9
2005-09-01,A3348615T,1333.7
2005-10-01,A3348615T,1332.2
2005-11-01,A3348615T,1332.4
2005-12-01,A3348615T,1335.1
2006-01-01,A3348615T,1338.5
2006-02-01,A3348615T,1343.9
2006-03-01,A3348615T,1350.5
2006-04-01,A3348615T,1359.5
2006-05-01,A3348615T,1368.9
2006-06-01,A3348615T,1379.8
2006-07-01,A3348615T,1391.8
2006-08-01,A3348615T,1401.7
2006-09-01,A3348615T,1409.1
2006-10-01,A3348615T,1413.5
2006-11-01,A3348615T,1418.5
2006-12-01,A3348615T,1421.0
2007-01-01,A3348615T,1427.9
2007-02-01,A3348615T,1435.2
2007-03-01,A3348615T,1444.6
2007-04-01,A3348615T,1455.1
2007-05-01,A3348615T,1464.2
2007-06-01,A3348615T,1480.3
2007-07-01,A3348615T,1491.9
2007-08-01,A3348615T,1503.6
2007-09-01,A3348615T,1512.6
2007-10-01,A3348615T,1520.0
2007-11-01,A3348615T,1520.9
2007-12-01,A3348615T,1523.0
2008-01-01,A3348615T,1522.5
2008-02-01,A3348615T,1519.8
2008-03-01,A3348615T,1516.0
2008-04-01,A3348615T,1514.4
2008-05-01,A3348615T,1508.8
2008-06-01,A3348615T,1505.9
2008-07-01,A3348615T,1506.6
2008-08-01,A3348615T,1508.5
2008-09-01,A3348615T,1512.1
2008-10-01,A3348615T,1516.4
2008-11-01,A3348615T,1523.3
2008-12-01,A3348615T,1530.9
2009-01-01,A3348615T,1539.8
2009-02-01,A3348615T,1548.7
2009-03-01,A3348615T,1554.7
2009-04-01,A3348615T,1563.7
2009-05-01,A3348615T,1571.1
2009-06-01,A3348615T,1580.8
2009-07-01,A3348615T,1593.0
2009-08-01,A3348615T,1602.8
2009-09-01,A3348615T,1610.5
2009-10-01,A3348615T,1611.5
2009-11-01,A3348615T,1617.5
2009-12-01,A3348615T,1612.8
2010-01-01,A3348615T,1608.7
2010-02-01,A3348615T,1605.6
2010-03-01,A3348615T,1607.2
2010-04-01,A3348615T,1612.9
2010-05-01,A3348615T,1624.6
2010-06-01,A3348615T,1636.1
2010-07-01,A3348615T,1639.5
2010-08-01,A3348615T,1642.3
2010-09-01,A3348615T,1634.6
2010-10-01,A3348615T,1627.3
2010-11-01,A3348615T,1613.5
2010-12-01,A3348615T,1605.7
2011-01-01,A3348615T,1604.4
2011-02-01,A3348615T,1610.4
2011-03-01,A3348615T,1614.9
2011-04-01,A3348615T,1610.5
2011-05-01,A3348615T,1603.7
2011-06-01,A3348615T,1586.2
2011-07-01,A3348615T,1571.6
2011-08-01,A3348615T,1560.9
2011-09-01,A3348615T,1559.4
2011-10-01,A3348615T,1568.4
2011-11-01,A3348615T,1582.1
2011-12-01,A3348615T,1595.8
2012-01-01,A3348615T,1607.2
2012-02-01,A3348615T,1620.5
2012-03-01,A3348615T,1634.2
2012-04-01,A3348615T,1644.7
2012-05-01,A3348615T,1656.9
2012-06-01,A3348615T,1664.5
2012-07-01,A3348615T,1666.0
2012-08-01,A3348615T,1657.6
2012-09-01,A3348615T,1650.1
2012-10-01,A3348615T,1647.1
2012-11-01,A3348615T,1649.2
2012-12-01,A3348615T,1651.0
2013-01-01,A3348615T,1654.3
2013-02-01,A3348615T,1657.5
2013-03-01,A3348615T,1656.8
2013-04-01,A3348615T,1664.0
2013-05-01,A3348615T,1675.1
2013-06-01,A3348615T,1692.7
2013-07-01,A3348615T,1720.7
2013-08-01,A3348615T,1747.9
2013-09-01,A3348615T,1771.6
2013-10-01,A3348615T,1787.6
2013-11-01,A3348615T,1793.8
2013-12-01,A3348615T,1791.6
2014-01-01,A3348615T,1784.5
2014-02-01,A3348615T,1774.0
2014-03-01,A3348615T,1762.0
2014-04-01,A3348615T,1752.9
2014-05-01,A3348615T,1748.8
2014-06-01,A3348615T,1751.3
2014-07-01,A3348615T,1754.9
2014-08-01,A3348615T,1766.3
2014-09-01,A3348615T,1778.0
2014-10-01,A3348615T,1790.1
2014-11-01,A3348615T,1802.6
2014-12-01,A3348615T,1819.0
2015-01-01,A3348615T,1834.8
2015-02-01,A3348615T,1849.2
2015-03-01,A3348615T,1862.0
2015-04-01,A3348615T,1872.3
2015-05-01,A3348615T,1875.5
2015-06-01,A3348615T,1874.9
2015-07-01,A3348615T,1876.1
2015-08-01,A3348615T,1878.1
2015-09-01,A3348615T,1884.8
2015-10-01,A3348615T,1893.6
2015-11-01,A3348615T,1905.5
2015-12-01,A3348615T,1918.5
2016-01-01,A3348615T,1932.2
2016-02-01,A3348615T,1950.4
2016-03-01,A3348615T,1964.0
2016-04-01,A3348615T,1970.9
2016-05-01,A3348615T,1979.4
2016-06-01,A3348615T,1987.0
2016-07-01,A3348615T,1991.9
2016-08-01,A3348615T,1997.3
2016-09-01,A3348615T,2002.2
2016-10-01,A3348615T,2005.9
2016-11-01,A3348615T,2007.9
2016-12-01,A3348615T,2007.7
2017-01-01,A3348615T,2005.1
2017-02-01,A3348615T,2001.9
2017-03-01,A3348615T,2002.2
2017-04-01,A3348615T,2006.9
2017-05-01,A3348615T,2009.4
2017-06-01,A3348615T,2015.7
2017-07-01,A3348615T,2021.0
2017-08-01,A3348615T,2022.4
2017-09-01,A3348615T,2022.0
2017-10-01,A3348615T,2024.1
2017-11-01,A3348615T,2030.9
2017-12-01,A3348615T,2034.9
2018-01-01,A3348615T,2047.1
2018-02-01,A3348615T,2056.5
2018-03-01,A3348615T,2065.0
2018-04-01,A3348615T,2071.6
2018-05-01,A3348615T,2080.6
2018-06-01,A3348615T,2092.8
2018-07-01,A3348615T,2098.7
2018-08-01,A3348615T,2101.1
2018-09-01,A3348615T,2102.8
2018-10-01,A3348615T,2104.3
2018-11-01,A3348615T,2108.9
2018-12-01,A3348615T,2114.1
2019-01-01,A3348615T,2121.5
2019-02-01,A3348615T,2127.0
2019-03-01,A3348615T,2136.0
2019-04-01,A3348615T,2146.2
2019-05-01,A3348615T,2157.7
2019-06-01,A3348615T,2167.7
2019-07-01,A3348615T,2176.4
2019-08-01,A3348615T,2183.0
2019-09-01,A3348615T,2188.8
2019-10-01,A3348615T,2188.2
2019-11-01,A3348615T,2183.4
2019-12-01,A3348615T,2174.2
2020-01-01,A3348615T,2159.4
2020-02-01,A3348615T,2143.7
2022-07-01,A3348615T,2957.5
2022-08-01,A3348615T,2972.2
2022-09-01,A3348615T,2977.2
2022-10-01,A3348615T,2974.2
2022-11-01,A3348615T,2967.2
2022-12-01,A3348615T,2962.9
2023-01-01,A3348615T,2964.4
2023-02-01,A3348615T,2969.1
2023-03-01,A3348615T,2973.5
2023-04-01,A3348615T,2977.0
2023-05-01,A3348615T,2976.9
2023-06-01,A3348615T,2976.3
2023-07-01,A3348615T,2976.0
2023-08-01,A3348615T,2974.7
